groupResult.Bipolar.ID	groupResult.Bipolar.chrom	groupResult.Bipolar.loc.start	groupResult.Bipolar.loc.end	groupResult.Bipolar.num.mark	groupResult.Bipolar.seg.mean
X.Bipolar.qn.10	12	91015507	133779169	16442	-0.0057
X.Bipolar.qn.10	13	19448912	40233555	5046	0.0177
X.Bipolar.qn.10	13	40233573	40339934	10	0.246
X.Bipolar.qn.10	13	40350843	42129178	463	0.0207
X.Bipolar.qn.10	13	42136511	42143199	5	-0.3062
X.Bipolar.qn.10	13	42151743	58299073	3210	0.0288
X.Bipolar.qn.10	13	58322468	58785413	8	0.3018
X.Bipolar.qn.10	13	58892789	115094006	9537	0.0144
X.Bipolar.qn.10	14	19613906	21024898	270	0.0307
X.Bipolar.qn.10	14	21027321	21030335	7	0.236
X.Bipolar.qn.10	14	21046712	36750759	4416	0.0046
X.Bipolar.qn.10	14	36765887	36789107	9	0.2317
X.Bipolar.qn.10	14	36789488	57670905	3556	0.0302
X.Bipolar.qn.10	14	57671658	57724183	9	0.2948
X.Bipolar.qn.10	14	57732022	61201977	1008	0.0187
X.Bipolar.qn.10	14	61216771	61329252	18	0.2604
X.Bipolar.qn.10	14	61346194	96986427	10818	0.0037
X.Bipolar.qn.10	14	96987389	97027326	9	0.2651
X.Bipolar.qn.10	14	97033736	101381265	1807	-0.0257
X.Bipolar.qn.10	14	101382009	101464220	137	0.1685
X.Bipolar.qn.10	14	101464285	107288070	3976	-0.0348
X.Bipolar.qn.10	15	20152530	34729310	2709	0.005
X.Bipolar.qn.10	15	34781891	34807221	8	-0.3535
X.Bipolar.qn.10	15	34872733	38233268	590	0.0203
X.Bipolar.qn.10	15	38243575	38302711	10	0.2579
X.Bipolar.qn.10	15	38305305	62145960	6961	0.0101
X.Bipolar.qn.10	15	62149079	62208398	11	0.2099
X.Bipolar.qn.10	15	62253983	67494178	2365	-0.0066
X.Bipolar.qn.10	15	67513803	67535319	6	0.2185
X.Bipolar.qn.10	15	67538446	75165821	3265	-0.0156
X.Bipolar.qn.10	15	75165840	75165896	4	-0.5524
X.Bipolar.qn.10	15	75166111	100107129	7917	-0.005
X.Bipolar.qn.10	15	100109440	100217802	15	0.2171
X.Bipolar.qn.10	15	100223274	102513445	988	-0.0166
X.Bipolar.qn.10	16	85741	28609531	12457	-0.021
X.Bipolar.qn.10	16	28621382	28622525	3	-0.6034
X.Bipolar.qn.10	16	28632419	70057262	10134	-0.0107
X.Bipolar.qn.10	16	70185658	70196247	7	0.2544
X.Bipolar.qn.10	16	70284928	90163073	10091	-0.0245
X.Bipolar.qn.10	17	3075	67231728	28601	-0.0172
X.Bipolar.qn.10	17	67241141	67260128	4	0.4136
X.Bipolar.qn.10	17	67264922	79875053	8538	-0.0344
X.Bipolar.qn.10	17	79875386	79876123	6	-0.3226
X.Bipolar.qn.10	17	79877314	81060259	1846	-0.0408
X.Bipolar.qn.10	18	10862	10935	5	0.3549
X.Bipolar.qn.10	18	11143	30517666	5012	0.0217
X.Bipolar.qn.10	18	30536724	31009229	18	0.225
X.Bipolar.qn.10	18	31018457	64191223	5482	0.0175
X.Bipolar.qn.10	18	64215948	64271643	13	0.315
X.Bipolar.qn.10	18	64271765	71904767	639	0.0754
X.Bipolar.qn.10	18	71909885	71923954	7	-0.2093
X.Bipolar.qn.10	18	71928473	78012216	2173	-0.0134
X.Bipolar.qn.10	19	264871	30448200	16323	-0.0207
X.Bipolar.qn.10	19	30456228	30521287	18	0.2275
X.Bipolar.qn.10	19	30551266	38320570	3127	-0.0095
X.Bipolar.qn.10	19	38343327	38344455	3	-0.5806
X.Bipolar.qn.10	19	38345819	49990752	7867	-0.0121
X.Bipolar.qn.10	19	49990766	49990808	3	-0.6781
X.Bipolar.qn.10	19	49990882	55195963	3299	-0.0179
X.Bipolar.qn.10	19	55218117	55327234	25	0.1822
X.Bipolar.qn.10	19	55361685	59097644	2527	-0.0152
X.Bipolar.qn.10	2	18435	860421	518	0.0032
X.Bipolar.qn.10	2	860809	865075	6	-0.3111
X.Bipolar.qn.10	2	866258	11318465	3763	-0.0116
X.Bipolar.qn.10	2	11324236	11374896	17	0.2305
X.Bipolar.qn.10	2	11375544	48559688	9967	0.0089
X.Bipolar.qn.10	2	48566726	48604775	10	0.2401
X.Bipolar.qn.10	2	48641899	102890476	11112	0.0111
X.Bipolar.qn.10	2	102895712	102932570	14	0.2268
X.Bipolar.qn.10	2	102938831	121554810	4044	0.0012
X.Bipolar.qn.10	2	121554817	121554926	3	-0.3851
X.Bipolar.qn.10	2	121560593	176771469	9367	0.0257
X.Bipolar.qn.10	2	176793622	176846399	7	0.2864
X.Bipolar.qn.10	2	176862893	234777093	13158	0.0174
X.Bipolar.qn.10	2	234777227	234780107	5	0.3421
X.Bipolar.qn.10	2	234821686	240117005	2573	-0.018
X.Bipolar.qn.10	2	240117222	240118619	6	-0.3414
X.Bipolar.qn.10	2	240118890	243031026	2407	-0.0223
X.Bipolar.qn.10	20	68112	58428723	17653	-0.0042
X.Bipolar.qn.10	20	58436540	58505303	8	0.305
X.Bipolar.qn.10	20	58507171	62948134	3040	-0.0492
X.Bipolar.qn.10	21	10990890	22572632	686	0.0789
X.Bipolar.qn.10	21	22599247	22610839	5	0.4717
X.Bipolar.qn.10	21	22611214	48091011	8333	-0.0026
X.Bipolar.qn.10	22	16868045	41939981	10599	-0.02
X.Bipolar.qn.10	22	41940470	41941089	10	-0.2538
X.Bipolar.qn.10	22	41941449	51222011	5236	-0.0273
X.Bipolar.qn.10	3	64070	33626403	7155	0.0078
X.Bipolar.qn.10	3	33677694	33688381	9	0.3301
X.Bipolar.qn.10	3	33700962	53926047	8017	-0.0122
X.Bipolar.qn.10	3	53926056	53926101	3	-1.3285
X.Bipolar.qn.10	3	53926156	142720940	15934	0.0219
X.Bipolar.qn.10	3	142724451	142780291	9	0.2287
X.Bipolar.qn.10	3	142790398	162897211	3716	0.0368
X.Bipolar.qn.10	3	162897249	163608814	21	0.3042
X.Bipolar.qn.10	3	163632090	197840782	8708	0.0242
X.Bipolar.qn.10	4	43882	190943979	31971	0.0252
X.Bipolar.qn.10	5	12322	37378229	7708	0.0011
X.Bipolar.qn.10	5	37378272	37379476	6	-0.2872
X.Bipolar.qn.10	5	37382801	122853118	13627	0.0356
X.Bipolar.qn.10	5	122871500	122923481	12	0.2945
X.Bipolar.qn.10	5	122924054	132020224	1742	0.0253
X.Bipolar.qn.10	5	132024049	132072140	12	0.229
X.Bipolar.qn.10	5	132072371	145829759	5699	-0.0105
X.Bipolar.qn.10	5	145838886	145890299	13	0.2266
X.Bipolar.qn.10	5	145895523	180876284	10567	-0.007
X.Bipolar.qn.10	6	154566	29648525	9977	0.0032
X.Bipolar.qn.10	6	29648590	29648901	7	-0.3764
X.Bipolar.qn.10	6	29649024	30815927	2136	-0.0172
X.Bipolar.qn.10	6	30815976	30815985	2	-0.8993
X.Bipolar.qn.10	6	30816080	31275881	693	-0.0447
X.Bipolar.qn.10	6	31276105	31325085	21	-0.2887
X.Bipolar.qn.10	6	31334738	45155906	10873	-0.0325
X.Bipolar.qn.10	6	45163967	45338552	16	0.2636
X.Bipolar.qn.10	6	45341222	100958382	6822	0.0358
X.Bipolar.qn.10	6	101002295	101244152	10	0.3004
X.Bipolar.qn.10	6	101308372	171033352	16224	0.0155
X.Bipolar.qn.10	7	41525	1198662	1367	-0.0633
X.Bipolar.qn.10	7	1198841	1198926	2	-0.7625
X.Bipolar.qn.10	7	1198937	11091695	4838	-0.0277
X.Bipolar.qn.10	7	11100805	11150473	8	0.4239
X.Bipolar.qn.10	7	11169878	26132589	2675	0.0463
X.Bipolar.qn.10	7	26137796	26143257	4	-0.6459
X.Bipolar.qn.10	7	26156403	32535029	2430	-0.0276
X.Bipolar.qn.10	7	32535165	32535189	3	-0.6458
X.Bipolar.qn.10	7	32535387	107037731	14960	0.0128
X.Bipolar.qn.10	7	107079842	107190912	14	0.2664
X.Bipolar.qn.10	7	107191067	159023827	13632	0.0029
X.Bipolar.qn.10	8	176533	29157101	8634	-0.0027
X.Bipolar.qn.10	8	29172607	29178002	9	-0.2267
X.Bipolar.qn.10	8	29186698	100994858	12477	0.0297
X.Bipolar.qn.10	8	101016181	101020948	6	0.3048
X.Bipolar.qn.10	8	101031817	104556576	1348	0.0181
X.Bipolar.qn.10	8	104586892	105022801	28	0.2546
X.Bipolar.qn.10	8	105041397	145651799	10460	-7e-04
X.Bipolar.qn.10	8	145652383	145652410	2	0.4916
X.Bipolar.qn.10	8	145652729	146295100	620	-0.0431
X.Bipolar.qn.10	9	73704	3270389	479	-8e-04
X.Bipolar.qn.10	9	3270740	3524000	25	0.2158
X.Bipolar.qn.10	9	3524695	125133318	13900	0.0147
X.Bipolar.qn.10	9	125136454	125137544	6	-0.2829
X.Bipolar.qn.10	9	125137580	141102504	8631	-0.0389
X.Bipolar.qn.11	1	69591	100715592	37199	0.0019
X.Bipolar.qn.11	1	100715771	100715826	2	-0.4445
X.Bipolar.qn.11	1	100716225	161519989	12093	-0.0084
X.Bipolar.qn.11	1	161574664	161591591	11	0.2727
X.Bipolar.qn.11	1	161592001	249219611	22512	-0.0047
X.Bipolar.qn.11	10	96730	69835125	14501	-3e-04
X.Bipolar.qn.11	10	69835215	69835323	7	-0.4443
X.Bipolar.qn.11	10	69836236	102668158	10066	-0.0029
X.Bipolar.qn.11	10	102668895	102672615	15	-0.1291
X.Bipolar.qn.11	10	102672675	104502824	1291	0.0014
X.Bipolar.qn.11	10	104503101	104503666	7	-0.2293
X.Bipolar.qn.11	10	104503860	135498991	10722	0.0034
X.Bipolar.qn.11	11	189654	134945853	43359	-0.0016
X.Bipolar.qn.11	12	186000	7986539	4175	-0.0044
X.Bipolar.qn.11	12	7986646	8124127	46	0.2053
X.Bipolar.qn.11	12	8128248	10564015	692	-0.0012
X.Bipolar.qn.11	12	10565229	10599740	3	0.2962
X.Bipolar.qn.11	12	10602155	54402468	10514	-0.005
X.Bipolar.qn.11	12	54402697	54402717	4	-0.6062
X.Bipolar.qn.11	12	54402888	85411086	6893	-0.0099
X.Bipolar.qn.11	12	85412109	85430997	16	-0.1438
X.Bipolar.qn.11	12	85451455	133779169	17079	6e-04
X.Bipolar.qn.11	13	19448912	36944443	4487	4e-04
X.Bipolar.qn.11	13	36944451	36945536	6	-0.2024
X.Bipolar.qn.11	13	36945555	38920380	338	0.0017
X.Bipolar.qn.11	13	38923313	38924075	12	-0.1896
X.Bipolar.qn.11	13	38924227	115094006	13436	-0.001
X.Bipolar.qn.11	14	19613906	20403845	12	0.4039
X.Bipolar.qn.11	14	20404281	106878213	25964	-0.0036
X.Bipolar.qn.11	14	106891011	106931455	6	-0.2164
X.Bipolar.qn.11	14	106932032	107288070	58	0.0025
X.Bipolar.qn.11	15	20152530	22560148	37	-0.1827
X.Bipolar.qn.11	15	22783583	44580545	6078	0.0014
X.Bipolar.qn.11	15	44580828	44580973	7	-0.1932
X.Bipolar.qn.11	15	44581013	93427096	16081	-0.0028
X.Bipolar.qn.11	15	93427324	93442219	9	-0.2121
X.Bipolar.qn.11	15	93442302	102513445	2637	3e-04
X.Bipolar.qn.11	16	85741	212464	127	0.0115
X.Bipolar.qn.11	16	214776	214970	2	0.4864
X.Bipolar.qn.11	16	215410	90163073	32563	0.0053
X.Bipolar.qn.11	17	3075	17875910	9670	0.0021
X.Bipolar.qn.11	17	17875915	17876154	8	-0.1798
X.Bipolar.qn.11	17	17876344	34434265	4779	-0.0047
X.Bipolar.qn.11	17	34445934	34479862	7	-0.1897
X.Bipolar.qn.11	17	34817706	41277059	4172	-0.0014
X.Bipolar.qn.11	17	41277213	41278179	20	-0.1392
X.Bipolar.qn.11	17	41278197	44208035	1930	-0.0016
X.Bipolar.qn.11	17	44213797	44341754	50	0.14
X.Bipolar.qn.11	17	44344142	73776120	10582	-0.0035
X.Bipolar.qn.11	17	73776259	73780663	12	-0.1554
X.Bipolar.qn.11	17	73780688	78808570	4214	0.0033
X.Bipolar.qn.11	17	78809852	78809873	2	-0.6555
X.Bipolar.qn.11	17	78811536	81060259	3549	0.0118
X.Bipolar.qn.11	18	10862	11143	6	-0.2545
X.Bipolar.qn.11	18	11724	7734939	1385	1e-04
X.Bipolar.qn.11	18	7739694	7761392	10	-0.2476
X.Bipolar.qn.11	18	7784323	44558967	5378	-0.002
X.Bipolar.qn.11	18	44561130	44561725	3	0.2964
X.Bipolar.qn.11	18	44562019	64238258	3741	-0.0049
X.Bipolar.qn.11	18	64266420	64307792	9	-0.165
X.Bipolar.qn.11	18	64321351	78012216	2817	0.0079
X.Bipolar.qn.11	19	264871	59097644	33192	0.0054
X.Bipolar.qn.11	2	18435	861874	520	0.0136
X.Bipolar.qn.11	2	863889	865075	4	0.2562
X.Bipolar.qn.11	2	866258	30669385	9190	0.0033
X.Bipolar.qn.11	2	30669597	30669952	6	-0.2522
X.Bipolar.qn.11	2	30670015	83749925	11625	-0.0038
X.Bipolar.qn.11	2	83883578	83884473	3	-0.3406
X.Bipolar.qn.11	2	83969777	243031026	35628	4e-04
X.Bipolar.qn.11	20	68112	1205611	551	0.0062
X.Bipolar.qn.11	20	1205894	1206703	6	0.2151
X.Bipolar.qn.11	20	1206739	45963043	12678	-0.0021
X.Bipolar.qn.11	20	45980204	45985339	12	-0.1497
X.Bipolar.qn.11	20	45985392	62948134	7454	0.0079
X.Bipolar.qn.11	21	10990890	22599247	687	-0.0143
X.Bipolar.qn.11	21	22599905	22610839	4	-0.3013
X.Bipolar.qn.11	21	22611214	48091011	8333	0.0019
X.Bipolar.qn.11	22	16868045	19466331	908	-0.001
X.Bipolar.qn.11	22	19466632	19467547	17	-0.1258
X.Bipolar.qn.11	22	19467810	37099549	6630	0.0036
X.Bipolar.qn.11	22	37099696	37100540	8	0.1647
X.Bipolar.qn.11	22	37102115	39101493	1534	-0.002
X.Bipolar.qn.11	22	39101656	39101671	3	-0.2996
X.Bipolar.qn.11	22	39101703	42896688	2116	-0.0056
X.Bipolar.qn.11	22	42907591	42950376	26	0.1589
X.Bipolar.qn.11	22	42957628	46450707	1922	0.0089
X.Bipolar.qn.11	22	46451214	46465911	28	-0.1141
X.Bipolar.qn.11	22	46465977	51222011	2653	0.0163
X.Bipolar.qn.11	3	64070	5189185	713	-0.0029
X.Bipolar.qn.11	3	5193472	5228699	8	0.2742
X.Bipolar.qn.11	3	5228848	5240058	22	0.0771
X.Bipolar.qn.11	3	5246986	5274691	10	0.2141
X.Bipolar.qn.11	3	5281594	101439952	20576	-0.0025
X.Bipolar.qn.11	3	101441433	101443691	15	-0.2503
X.Bipolar.qn.11	3	101443851	195311877	20984	-0.0028
X.Bipolar.qn.11	3	195339050	195453021	13	0.1982
X.Bipolar.qn.11	3	195454591	197840782	1231	0.0083
X.Bipolar.qn.11	4	43882	190943979	31971	0.0056
X.Bipolar.qn.11	5	12322	3539154	2777	0.0221
X.Bipolar.qn.11	5	3539206	3554135	2	-0.5777
X.Bipolar.qn.11	5	3564465	36591854	4739	0.002
X.Bipolar.qn.11	5	36600653	36608769	26	-0.1509
X.Bipolar.qn.11	5	36613039	69483768	5316	-0.0105
X.Bipolar.qn.11	5	70307538	70309843	4	0.3691
X.Bipolar.qn.11	5	70681227	110062343	6267	-0.0066
X.Bipolar.qn.11	5	110062384	110073273	12	-0.1427
X.Bipolar.qn.11	5	110073588	180876284	20243	-0.0016
X.Bipolar.qn.11	6	154566	29646253	9963	-0.0031
X.Bipolar.qn.11	6	29648161	29649092	24	0.2404
X.Bipolar.qn.11	6	29649807	29838356	178	0.0161
X.Bipolar.qn.11	6	29854740	29913343	33	-0.296
X.Bipolar.qn.11	6	29924202	31146417	2535	-0.0045
X.Bipolar.qn.11	6	31146471	31148666	17	-0.168
X.Bipolar.qn.11	6	31160456	31237824	39	-0.0113
X.Bipolar.qn.11	6	31238036	31239320	4	-0.4486
X.Bipolar.qn.11	6	31239324	32492390	3270	-0.0028
X.Bipolar.qn.11	6	32518160	32525979	3	-0.6593
X.Bipolar.qn.11	6	32526263	32551749	4	0.1608
X.Bipolar.qn.11	6	32551949	171033352	30711	-0.0025
X.Bipolar.qn.11	7	41525	26132589	8890	0.0086
X.Bipolar.qn.11	7	26137796	26143257	4	-0.4784
X.Bipolar.qn.11	7	26156403	73256925	9239	0.0014
X.Bipolar.qn.11	7	73257045	73257083	3	0.4567
X.Bipolar.qn.11	7	73257498	157211628	20050	-1e-04
X.Bipolar.qn.11	7	157211683	157213736	4	0.3118
X.Bipolar.qn.11	7	157214710	159023827	1744	0.0216
X.Bipolar.qn.11	8	176533	11666540	3797	0.0054
X.Bipolar.qn.11	8	11666594	11666810	4	-0.3733
X.Bipolar.qn.11	8	11668491	144632475	27927	-8e-04
X.Bipolar.qn.11	8	144635309	144635610	5	-0.2411
X.Bipolar.qn.11	8	144636448	146295100	1851	0.021
X.Bipolar.qn.11	9	73704	6566510	1083	-0.0064
X.Bipolar.qn.11	9	6566568	7013773	101	0.1663
X.Bipolar.qn.11	9	7049113	141102504	21857	-0.0012
X.Bipolar.qn.12	1	69591	148929710	42651	0.0035
X.Bipolar.qn.12	1	149105795	149239082	28	-0.2576
X.Bipolar.qn.12	1	149284924	249219611	29138	-0.0012
X.Bipolar.qn.12	10	96730	135498991	36609	5e-04
X.Bipolar.qn.12	11	189654	537287	552	0.0058
X.Bipolar.qn.12	11	537432	537496	6	-0.3786
X.Bipolar.qn.12	11	537558	113601745	34770	0.002
X.Bipolar.qn.12	11	113604256	113604277	2	-0.4935
X.Bipolar.qn.12	11	113625766	130786536	6827	0.0045
X.Bipolar.qn.12	11	130786565	130786575	2	-1.0269
X.Bipolar.qn.12	11	130786633	132813235	381	0.0076
X.Bipolar.qn.12	11	132813362	132813577	6	-0.1881
X.Bipolar.qn.12	11	132814117	134945853	812	0.0169
X.Bipolar.qn.12	12	186000	54402468	15430	-0.0025
X.Bipolar.qn.12	12	54402697	54402717	4	-0.6079
X.Bipolar.qn.12	12	54402888	85412981	6895	-0.0054
X.Bipolar.qn.12	12	85429993	85554402	18	-0.1601
X.Bipolar.qn.12	12	85573508	113229534	7207	-0.0028
X.Bipolar.qn.12	12	113229582	113229584	2	0.6621
X.Bipolar.qn.12	12	113229617	133779169	9866	0.0053
X.Bipolar.qn.12	13	19448912	115094006	18279	-0.0046
X.Bipolar.qn.12	14	19613906	20404281	13	-0.2177
X.Bipolar.qn.12	14	20469394	70659773	12421	-0.0054
X.Bipolar.qn.12	14	70670452	70690704	7	-0.178
X.Bipolar.qn.12	14	70696523	106878213	13535	0.0037
X.Bipolar.qn.12	14	106891011	106902955	3	-0.3303
X.Bipolar.qn.12	14	106912909	107288070	61	-0.0136
X.Bipolar.qn.12	15	20152530	96870336	22892	-4e-04
X.Bipolar.qn.12	15	96870451	96870462	2	0.5357
X.Bipolar.qn.12	15	96870563	102513445	1955	-0.0026
X.Bipolar.qn.12	16	85741	32323497	14819	0.0063
X.Bipolar.qn.12	16	32452725	33619269	14	-0.2571
X.Bipolar.qn.12	16	33817457	48279428	698	0.0076
X.Bipolar.qn.12	16	48281291	48281350	3	0.5446
X.Bipolar.qn.12	16	48281729	90163073	17158	0.0043
X.Bipolar.qn.12	17	3075	34434265	14457	0.0039
X.Bipolar.qn.12	17	34445934	34479862	7	0.2472
X.Bipolar.qn.12	17	34817706	44159144	6109	2e-04
X.Bipolar.qn.12	17	44178504	44204169	10	0.2926
X.Bipolar.qn.12	17	44204244	77061556	13319	2e-04
X.Bipolar.qn.12	17	77069613	77070844	8	-0.2097
X.Bipolar.qn.12	17	77075025	78808570	1534	0.0096
X.Bipolar.qn.12	17	78809852	78809873	2	0.4686
X.Bipolar.qn.12	17	78811536	81058949	3546	0.0102
X.Bipolar.qn.12	17	81060149	81060259	3	0.3285
X.Bipolar.qn.12	18	10862	11143	6	0.2936
X.Bipolar.qn.12	18	11724	78012216	13343	-0.0023
X.Bipolar.qn.12	19	264871	51105087	28290	0.0049
X.Bipolar.qn.12	19	51107558	51107560	2	-0.8508
X.Bipolar.qn.12	19	51108184	59097644	4900	0.0025
X.Bipolar.qn.12	2	18435	860421	518	0.0054
X.Bipolar.qn.12	2	860809	863946	5	-0.2326
X.Bipolar.qn.12	2	865075	4184127	1644	0.0121
X.Bipolar.qn.12	2	4188377	4188382	2	-0.5916
X.Bipolar.qn.12	2	4188400	225774214	47167	-0.0014
X.Bipolar.qn.12	2	225775142	225798340	10	-0.2271
X.Bipolar.qn.12	2	225798831	243031026	7631	0.007
X.Bipolar.qn.12	20	68112	62948134	20701	0.0022
X.Bipolar.qn.12	21	10990890	48091011	9024	-0.0017
X.Bipolar.qn.12	22	16868045	51222011	15845	0.0072
X.Bipolar.qn.12	3	64070	137893564	29748	1e-04
X.Bipolar.qn.12	3	137893707	137893718	2	-0.5251
X.Bipolar.qn.12	3	137893779	197840782	13822	-0.0044
X.Bipolar.qn.12	4	43882	3899919	3566	0.0171
X.Bipolar.qn.12	4	4119674	4139845	4	-0.5462
X.Bipolar.qn.12	4	4145468	190943979	28401	-0.0072
X.Bipolar.qn.12	5	12322	140553150	26953	-0.0043
X.Bipolar.qn.12	5	140554819	140557249	4	0.4552
X.Bipolar.qn.12	5	140559871	141348243	828	-0.0029
X.Bipolar.qn.12	5	141348252	141348279	3	-0.3201
X.Bipolar.qn.12	5	141348342	180876284	11598	0.003
X.Bipolar.qn.12	6	154566	255877	39	-0.0117
X.Bipolar.qn.12	6	257261	382362	71	-0.2851
X.Bipolar.qn.12	6	387276	32605704	15970	-0.0033
X.Bipolar.qn.12	6	32607509	32668561	5	-0.5006
X.Bipolar.qn.12	6	32684529	88032718	12676	-0.003
X.Bipolar.qn.12	6	88032820	88032848	2	-0.4932
X.Bipolar.qn.12	6	88039023	171033352	18018	-0.0049
X.Bipolar.qn.12	7	41525	26132589	8890	0.0027
X.Bipolar.qn.12	7	26137796	26143257	4	-0.5368
X.Bipolar.qn.12	7	26156403	73256925	9239	-0.0028
X.Bipolar.qn.12	7	73257045	73257083	3	0.4359
X.Bipolar.qn.12	7	73257498	159023827	21798	0
X.Bipolar.qn.12	8	176533	1365049	857	0.0243
X.Bipolar.qn.12	8	1365175	1365749	3	-0.3606
X.Bipolar.qn.12	8	1365906	82754452	17539	-0.0022
X.Bipolar.qn.12	8	82754475	82754900	3	-0.4391
X.Bipolar.qn.12	8	82755111	146295100	15182	-0.002
X.Bipolar.qn.12	9	73704	140172908	22476	-2e-04
X.Bipolar.qn.12	9	140173347	140175219	7	-0.1964
X.Bipolar.qn.12	9	140175393	141102504	558	0.0157
X.Bipolar.qn.13	1	69591	104104336	37622	-0.001
X.Bipolar.qn.13	1	104107493	104159011	7	0.2411
X.Bipolar.qn.13	1	104326905	161519989	11665	0.0082
X.Bipolar.qn.13	1	161574664	161609384	13	-0.4688
X.Bipolar.qn.13	1	161655029	214156842	13016	0.001
X.Bipolar.qn.13	1	214157026	214158727	10	-0.1772
X.Bipolar.qn.13	1	214159037	249219611	9484	3e-04
X.Bipolar.qn.13	10	96730	77166172	17742	4e-04
X.Bipolar.qn.13	10	77166318	77166684	3	0.3029
X.Bipolar.qn.13	10	77167091	88728572	2369	-0.0026
X.Bipolar.qn.13	10	88728947	88729861	7	-0.2194
X.Bipolar.qn.13	10	88730481	114043305	7654	0.005
X.Bipolar.qn.13	10	114043316	114043412	3	-0.3668
X.Bipolar.qn.13	10	114043548	134595048	7531	-0.003
X.Bipolar.qn.13	10	134595301	134597358	13	0.1932
X.Bipolar.qn.13	10	134597884	135059835	846	-0.0202
X.Bipolar.qn.13	10	135059941	135061015	5	0.1748
X.Bipolar.qn.13	10	135061171	135498991	436	0.0195
X.Bipolar.qn.13	11	189654	9632897	6640	-0.0025
X.Bipolar.qn.13	11	9634749	9638619	11	-0.2697
X.Bipolar.qn.13	11	9639642	17586045	2452	-0.0091
X.Bipolar.qn.13	11	17591822	17591837	2	-0.5355
X.Bipolar.qn.13	11	17591873	126173568	31620	-8e-04
X.Bipolar.qn.13	11	126173582	126173637	2	-0.5405
X.Bipolar.qn.13	11	126173650	134945853	2632	-0.0087
X.Bipolar.qn.13	12	186000	6931525	3490	0.0024
X.Bipolar.qn.13	12	6933322	6936277	10	-0.1686
X.Bipolar.qn.13	12	6936467	7781004	598	0.006
X.Bipolar.qn.13	12	7781093	7781431	4	-0.3488
X.Bipolar.qn.13	12	7791451	7986646	74	0.0147
X.Bipolar.qn.13	12	7996790	8124127	45	0.202
X.Bipolar.qn.13	12	8128248	31249812	4798	0.0031
X.Bipolar.qn.13	12	31272112	31375953	9	0.2514
X.Bipolar.qn.13	12	31378024	113229534	20526	0.0039
X.Bipolar.qn.13	12	113229582	113229584	2	0.6049
X.Bipolar.qn.13	12	113229617	133779169	9866	-0.003
X.Bipolar.qn.13	13	19448912	79233273	10455	0.0028
X.Bipolar.qn.13	13	79233349	79233506	2	-0.7116
X.Bipolar.qn.13	13	79234144	100638446	2523	-0.0085
X.Bipolar.qn.13	13	100639515	100644657	27	-0.1623
X.Bipolar.qn.13	13	100646453	107182539	976	-0.0126
X.Bipolar.qn.13	13	107183030	107183092	3	-0.332
X.Bipolar.qn.13	13	107183635	113699016	3005	-0.0111
X.Bipolar.qn.13	13	113699440	113713970	33	0.1302
X.Bipolar.qn.13	13	113714376	115094006	1255	-0.0077
X.Bipolar.qn.13	14	19613906	95046342	19230	0.0044
X.Bipolar.qn.13	14	95047591	95047602	2	-0.4529
X.Bipolar.qn.13	14	95047632	106852785	6740	-0.0104
X.Bipolar.qn.13	14	106853116	106931455	10	-0.2586
X.Bipolar.qn.13	14	106932032	107288070	58	-0.0032
X.Bipolar.qn.13	15	20152530	22560148	37	-0.3923
X.Bipolar.qn.13	15	22783583	50784467	7522	0.0024
X.Bipolar.qn.13	15	50789361	50789364	2	0.518
X.Bipolar.qn.13	15	50789427	51668336	229	0.0138
X.Bipolar.qn.13	15	51669375	51673252	6	0.2082
X.Bipolar.qn.13	15	51673417	59564232	1831	0.0057
X.Bipolar.qn.13	15	59564546	59598984	17	0.138
X.Bipolar.qn.13	15	59605626	102513445	15205	-0.0011
X.Bipolar.qn.13	16	85741	3507875	5142	-0.0122
X.Bipolar.qn.13	16	3507895	3507899	2	-1.6238
X.Bipolar.qn.13	16	3508002	32289757	9674	-0.0012
X.Bipolar.qn.13	16	32323497	33619269	15	-0.1967
X.Bipolar.qn.13	16	33817457	57728758	3925	0.0027
X.Bipolar.qn.13	16	57729104	57729107	2	-0.5069
X.Bipolar.qn.13	16	57730587	90163073	13932	-0.0047
X.Bipolar.qn.13	17	3075	81058949	38992	-5e-04
X.Bipolar.qn.13	17	81060149	81060259	3	0.2704
X.Bipolar.qn.13	18	10862	10870	2	-0.4489
X.Bipolar.qn.13	18	10922	76190006	12236	0.0022
X.Bipolar.qn.13	18	76190681	76190811	3	-0.3282
X.Bipolar.qn.13	18	76192116	78012216	1108	-0.0152
X.Bipolar.qn.13	19	264871	51105087	28290	0.0012
X.Bipolar.qn.13	19	51107558	51107560	2	-1.0195
X.Bipolar.qn.13	19	51108184	59097644	4900	0.0038
X.Bipolar.qn.13	2	18435	4184127	2167	-0.0086
X.Bipolar.qn.13	2	4188377	4188382	2	0.4997
X.Bipolar.qn.13	2	4188400	243031026	54808	0.0011
X.Bipolar.qn.13	20	68112	62948134	20701	0.0018
X.Bipolar.qn.13	21	10990890	34144059	2293	-5e-04
X.Bipolar.qn.13	21	34144118	34144124	2	-0.7926
X.Bipolar.qn.13	21	34144284	48091011	6729	-0.002
X.Bipolar.qn.13	22	16868045	51222011	15845	-0.005
X.Bipolar.qn.13	3	64070	53926047	15181	-8e-04
X.Bipolar.qn.13	3	53926056	53926101	3	0.47
X.Bipolar.qn.13	3	53926156	100328745	5897	0.0013
